People,Lat,Lon
1663,2.937959618,101.6038102
1664,2.913919592,101.6896463
1665,2.941594484,101.6313485
1666,2.877415865,101.647321
1667,2.986407284,101.6062993
1668,2.974256884,101.6288146
1669,2.983159495,101.6905523
1670,2.919076515,101.6603496
1671,2.989585823,101.6089872
1672,3.006562576,101.6335107
1673,2.902573996,101.6202859
1674,2.870742662,101.6959674
1675,2.86456818,101.5931927
1676,3.037760899,101.7123307
1677,3.041419483,101.5892211
1678,2.965688591,101.63764
1679,2.904429258,101.6996926
1680,2.959542054,101.6872223
1681,2.97181162,101.7383666
1682,2.960199274,101.6542872
1683,3.018421779,101.6576924
1684,2.988796815,101.6483062
1685,2.969321319,101.6675065
1686,3.006334935,101.6026444
1687,2.954585738,101.7337086
1688,2.899562091,101.6103136
1689,3.029245106,101.6042562
1690,2.904979812,101.6192169
1691,2.989703844,101.6218669
1692,2.986536411,101.6278041
1693,2.895302379,101.593881
1694,2.923397219,101.6485667
1695,2.880485264,101.7365922
1696,2.92274929,101.6063052
1697,2.90613295,101.7084378
1698,2.887285932,101.6253119
1699,2.924357156,101.6459787
1700,3.007886448,101.6106283
1701,2.969050774,101.7014335
1702,2.93303274,101.7302213
1703,3.022097704,101.7241615
1704,2.85591348,101.6866438
1705,2.995828722,101.6966669
1706,3.006558306,101.6333007
1707,2.946400801,101.7269663
1708,2.91694312,101.6758869
1709,2.998828372,101.6974126
1710,3.014320506,101.6931935
1711,3.028718228,101.5997798
1712,3.02365892,101.7341081
1713,2.893330606,101.5952744
1714,2.880112961,101.7124354
1715,2.996035621,101.6797371
1716,2.958601123,101.6716844
1717,2.993093462,101.7210309
1718,2.918409723,101.7458077
1719,2.996569005,101.6847488
1720,2.889607588,101.5942001
1721,3.002972754,101.6168947
1722,2.910661627,101.7478379
1723,2.85654062,101.5924825
1724,3.023862573,101.6576694
1725,2.969466355,101.6729229
1726,2.862104468,101.6323217
1727,2.890116735,101.6411008
1728,2.856718106,101.711186
1729,2.867603562,101.7448348
1730,2.867176929,101.608277
1731,3.034224954,101.7208491
1732,2.971490892,101.6785892
1733,2.883433294,101.6542229
1734,2.958657463,101.6414494
1735,2.941675943,101.635697
1736,3.025166499,101.7186338
1737,2.920850193,101.6148635
1738,2.911105158,101.6691317
1739,2.939254179,101.7268078
1740,2.983423041,101.5945902
1741,2.999239783,101.6257825
1742,2.975894875,101.6621308
1743,3.014460831,101.6005881
1744,2.929077931,101.6521175
1745,2.944955694,101.6551293
1746,3.027320706,101.627462
1747,3.034763499,101.6099913
1748,2.98798562,101.6929188
1749,3.01706589,101.7274744
1750,2.866126268,101.6548088
1751,2.897832491,101.6509712
1752,2.974019942,101.6543662
1753,3.013628135,101.6352827
1754,2.914728732,101.7367864
1755,2.887813528,101.5979631
1756,2.9010048,101.5891858
1757,2.990980258,101.6977319
1758,2.908958236,101.6511615
1759,2.996922833,101.6557086
1760,2.880904224,101.5980002
1761,2.852829898,101.6083336
1762,3.024762745,101.6823238
1763,3.010884062,101.6958112
1764,3.002449418,101.6816507
1765,2.910256265,101.7200536
1766,2.862869313,101.7310214
1767,2.99629856,101.6689798
1768,3.031661191,101.7462881
1769,2.934718117,101.7395277
1770,2.96267929,101.6899045
1771,3.009395995,101.6240184
1772,2.905012457,101.6437676
1773,2.962918213,101.7058168
1774,2.980444065,101.7246443
1775,2.998246871,101.715078
1776,2.927675361,101.5970452
1777,2.95317642,101.6026298
1778,2.93457487,101.5943596
1779,2.938652402,101.7352341
1780,2.993043324,101.5973618
1781,3.026392017,101.6683413
1782,2.956237979,101.7197748
1783,2.986562341,101.6166073
1784,2.957729972,101.6040321
1785,2.901961924,101.7180233
1786,2.863931468,101.6875219
1787,2.892036596,101.650857
1788,2.983813519,101.6744648
1789,2.933128974,101.74363
1790,2.887494877,101.67298
1791,3.029498025,101.7350699
1792,2.993269007,101.6647301
1793,2.950851682,101.7309486
1794,2.96063697,101.7045021
1795,3.039066504,101.6945564
1796,2.862938758,101.6327441
1797,3.038437663,101.6628225
1798,3.03967939,101.6763578
1799,3.025720745,101.6488068
1800,2.887771408,101.6682743
1801,2.869983355,101.6317096
1802,2.8765465,101.607826
1803,2.981348431,101.7381903
1804,2.880992313,101.6702802
1805,3.009300538,101.7346378
1806,2.900581214,101.6446522
1807,2.950037879,101.6958952
1808,2.974752304,101.6772408
1809,2.902596965,101.6188422
1810,2.921451227,101.7342267
1811,2.966893427,101.7367973
1812,2.91783624,101.6884557
1813,2.970238175,101.6207479
1814,2.858505559,101.6614392
1815,2.873170865,101.7191068
1816,2.868543033,101.6078265
1817,2.997662518,101.6713241
1818,2.873162672,101.7024401
1819,2.996433437,101.6444135
1820,2.968591365,101.6348556
1821,2.859716328,101.6076758
1822,3.005469832,101.7241216
1823,2.909610468,101.617396
1824,2.990784887,101.6215062
1825,2.957474554,101.7190519
1826,2.941904729,101.629837
1827,2.945515888,101.6939853
1828,2.91852338,101.7299842
1829,3.039238258,101.6128356
1830,2.990383282,101.5919477
1831,2.871392504,101.6538602
1832,2.985422249,101.6817999
1833,2.887030241,101.6491653
1834,2.951176898,101.6843204
1835,2.857343767,101.6033684
1836,2.894749702,101.6501172
1837,2.917733928,101.6389516
1838,2.944485607,101.694789
1839,2.914161712,101.6770488
1840,3.035658572,101.6951317
1841,2.890821594,101.6054305
1842,2.877315374,101.6788108
1843,3.03691062,101.6583715
1844,2.978138027,101.7481353
1845,2.853492716,101.644404
1846,2.859711767,101.7409406
1847,2.916882997,101.6230955
1848,2.890629508,101.700436
1849,2.888277161,101.638496
1850,3.020087643,101.741711
1851,2.976986993,101.6328424
1852,2.951074334,101.7417357
1853,2.974476667,101.7330916
1854,2.907805304,101.7108893
1855,2.976387073,101.688273
1856,2.927774082,101.7134774
1857,2.855131832,101.705987
1858,3.035625455,101.6868939
1859,2.882721044,101.6966977
1860,2.976428988,101.6857246
1861,2.866160099,101.6832684
1862,2.939133887,101.5899002
1863,2.85396309,101.6470738
1864,2.924328735,101.6457229
1865,2.98849325,101.7209245
1866,2.852174607,101.6068811
1867,2.894072481,101.610407
1868,2.916085865,101.7384509
1869,3.001696522,101.5920946
1870,3.027581959,101.7114495
1871,2.917488857,101.611197
1872,3.038498142,101.6803673
1873,2.949495241,101.7205056
1874,2.89250856,101.719598
1875,2.921243973,101.7069998
1876,2.893761072,101.6999446
1877,2.959475121,101.7363745
1878,2.929375016,101.6184854
1879,3.012559388,101.6616117
1880,2.871874706,101.6415522
1881,2.861229577,101.7224412
1882,3.041566792,101.6080681
1883,2.915475717,101.7053847
1884,2.936766253,101.7392042
1885,2.924042252,101.6341713
1886,2.901627673,101.739614
1887,2.898615104,101.6562283
1888,2.913459027,101.6866535
1889,2.944249816,101.694264
1890,3.028531786,101.6785636
1891,2.883785234,101.642
1892,3.008137662,101.5993388
1893,2.861916466,101.7176265
1894,2.925937164,101.7404858
1895,2.93922691,101.6493576
1896,2.938073921,101.7395306
1897,2.891303332,101.7348801
1898,3.005621638,101.6449612
1899,3.003694376,101.6643612
1900,2.941917032,101.7390066
1901,3.008465657,101.6814832
1902,2.889969522,101.7224953
1903,3.039140908,101.6005155
1904,2.930294834,101.7482489
1905,2.914057472,101.5976558
1906,3.030962295,101.5987661
1907,2.861366674,101.7044982
1908,2.992158829,101.724432
1909,2.890033743,101.6436425
1910,2.978652991,101.6049774
1911,2.879852692,101.5891596
1912,3.001787891,101.6353186
1913,2.889812568,101.7247993
1914,2.984201945,101.6181547
1915,2.879124346,101.7046506
1916,2.872609366,101.6389196
1917,2.901944452,101.6196409
1918,3.025391318,101.7095818
1919,2.932364675,101.6774723
1920,2.881158359,101.664379
1921,2.980162459,101.631094
1922,2.874112657,101.7272768
1923,3.037278476,101.7065015
1924,2.859038088,101.7094298
1925,2.92988147,101.7265393
1926,3.006258995,101.659237
1927,2.962301776,101.6570116
1928,3.039724878,101.6607502
1929,2.941807276,101.5962437
1930,2.895738658,101.6164613
1931,2.922714905,101.7011289
1932,3.01727268,101.7011008
1933,2.897249508,101.6246572
1934,2.915872872,101.6288324
1935,3.041288215,101.6218621
1936,2.922541845,101.6334571
1937,3.010145034,101.7003019
1938,2.945941457,101.6037989
1939,2.998499089,101.6553908
1940,2.867641793,101.594186
1941,3.009781238,101.6081611
1942,2.86001928,101.643503
1943,3.027070889,101.5914822
1944,2.881867384,101.655254
1945,2.932658849,101.6894236
1946,3.020333447,101.740619
1947,3.033700996,101.6398741
1948,2.949264616,101.6896443
1949,2.9665733,101.646281
1950,2.897626587,101.6645901
1951,2.871772343,101.731469
1952,2.936451634,101.6517417
1953,2.987245855,101.6918343
1954,2.910158452,101.6441594
1955,2.875589416,101.7506646
1956,2.863137281,101.7371859
1957,2.936803468,101.6287031
1958,2.917850118,101.7396634
1959,2.870684419,101.6878585
1960,2.951687029,101.6482798
1961,2.979371587,101.6878481
1962,2.886683985,101.7313207
1963,2.913057659,101.7342742
1964,2.954073129,101.7070398
1965,3.002752986,101.6396556
1966,3.016629383,101.6624721
1967,2.861868655,101.6184639
1968,2.888320707,101.7273904
1969,2.921259034,101.6220232
1970,2.940131788,101.7457049
1971,2.9047344,101.6068169
1972,2.973462634,101.7215743
1973,2.935271059,101.7184873
1974,2.882261888,101.7192061
1975,2.890796511,101.68173
1976,2.975471909,101.625517
1977,2.889288223,101.6312913
1978,2.973282082,101.7114238
1979,3.026031058,101.739607
1980,2.981386912,101.5988715
1981,2.934403168,101.7074405
1982,3.01149054,101.7158875
1983,2.880666005,101.6003199
1984,2.985278863,101.699071
1985,3.004521003,101.7255098
1986,3.033642228,101.6293251
1987,2.861057311,101.614448
1988,3.002062227,101.5919417
1989,2.979876275,101.6599008
1990,2.887942282,101.6184707
1991,2.937423158,101.6625307
1992,2.932489146,101.7163635
1993,2.87369265,101.7445623
1994,2.992791805,101.6117748
1995,2.9568857,101.690137
1996,2.927465179,101.7431567
1997,3.034893338,101.652032
1998,2.965712877,101.7443706
1999,2.915516848,101.7481858
2000,3.035090659,101.6647258
2001,3.02779934,101.7197466
2002,3.006178415,101.6897771
2003,2.862839202,101.7063256
2004,2.885081902,101.6473006
2005,2.916891911,101.7132143
2006,2.989015508,101.6972178
2007,2.855004969,101.7248191
2008,2.951608436,101.663056
2009,2.943929781,101.6397258
2010,2.851120656,101.7364363
2011,2.883143523,101.6342496
2012,2.938975539,101.5980052
2013,2.900245863,101.7133325
2014,2.895017612,101.611242
2015,3.011741678,101.6843533
2016,3.011496605,101.6891477
2017,2.965747496,101.6214565
2018,2.901727284,101.7209206
2019,3.005512846,101.6697282
2020,2.894851503,101.6553774
2021,2.8880662,101.6963713
2022,2.916139002,101.6261958
2023,2.897037098,101.7269175
2024,2.863600927,101.6115003
2025,2.908892187,101.6423898
2026,2.902779168,101.6344239
2027,2.898785186,101.6218081
2028,2.882448901,101.7203277
2029,2.894562941,101.6294165
2030,2.991271353,101.6999708
2031,3.013124883,101.7473252
2032,2.859562518,101.6152881
2033,2.940713007,101.64415
2034,3.000958007,101.5987789
2035,2.981924139,101.5946322
2036,2.912769658,101.7056724
2037,2.867875269,101.7399273
2038,2.903059268,101.6392164
2039,2.976379219,101.6572754
2040,2.998247406,101.6102733
2041,2.983192563,101.6020266
2042,3.026699698,101.6026733
2043,2.896098071,101.7129176
2044,2.944525249,101.5980936
2045,3.01562075,101.5921653
2046,3.029281325,101.5984051
2047,2.944387064,101.6821518
2048,2.947444083,101.6952839
2049,2.955791994,101.7107725
2050,2.854883769,101.6830952
2051,3.020898436,101.6609648
2052,3.034303592,101.6586039
2053,3.023017922,101.6619791
2054,3.004716202,101.7334564
2055,2.988602322,101.6230574
2056,2.940709541,101.595728
2057,2.904914446,101.6676492
2058,2.905997345,101.7072068
2059,2.963825521,101.7494963
2060,2.935838969,101.7109854
2061,2.882416623,101.6834292
2062,2.901440482,101.6836768
2063,2.896764043,101.699702
2064,2.908372621,101.7287548
2065,2.855026806,101.7365373
2066,2.891364468,101.5940826
2067,2.99979826,101.5997231
2068,3.021937352,101.6215944
2069,2.981650069,101.609304
2070,3.038974981,101.730154
2071,2.952403395,101.7067845
2072,2.971619672,101.7485602
2073,2.9595128,101.6608886
2074,2.982422651,101.6566904
2075,2.927689255,101.6825694
2076,2.919014349,101.6388015
2077,2.896606291,101.7515284
2078,2.867537697,101.6717042
2079,2.931800404,101.6079898
2080,2.999953135,101.679292
2081,2.890181887,101.6581361
2082,2.908135684,101.6921749
2083,3.036988816,101.6099281
2084,3.002533301,101.6033558
2085,3.013910365,101.6896815
2086,3.017786278,101.6327034
2087,2.932989858,101.6306335
2088,2.894115082,101.5991599
2089,2.886398597,101.6271543
2090,2.999411378,101.7041156
2091,2.904726726,101.7215134
2092,2.996226244,101.6889476
2093,2.999033655,101.746731
2094,2.93219278,101.6898454
2095,2.938856034,101.7500726
2096,2.995389469,101.6667421
2097,2.957202644,101.6293486
2098,3.005847603,101.7404167
2099,2.855591062,101.6577288
2100,2.936897567,101.6255811
2101,2.980539671,101.5960155
2102,2.886639242,101.7424591
2103,2.864061597,101.6486357
2104,2.874411224,101.7334111
2105,2.949798044,101.6323762
2106,3.031101389,101.7171043
2107,2.973520417,101.6194343
2108,2.952257685,101.5962917
2109,2.874591314,101.6045848
2110,2.952822169,101.6330723
2111,2.879713475,101.6190109
2112,3.010641174,101.5921765
2113,2.975716433,101.6347363
2114,2.903721848,101.7119502
2115,3.035632608,101.6829447
2116,3.012496305,101.7321448
2117,2.89278506,101.7252136
2118,3.029437541,101.7085845
2119,2.862787936,101.6658683
2120,2.907601263,101.7182301
2121,2.991953617,101.5983824
2122,2.940105347,101.6658557
2123,2.928207449,101.6323947
2124,3.013420961,101.6024737
2125,2.903229896,101.6231643
2126,2.931504963,101.7400584
2127,2.999486251,101.6125519
2128,2.864669934,101.6886583
2129,2.851856778,101.7149614
2130,3.03603302,101.733245
2131,2.866316836,101.6818788
2132,3.027158341,101.6699579
2133,2.927651083,101.6230456
2134,2.966833036,101.725233
2135,2.923440137,101.6697918
2136,3.024768979,101.7164939
2137,3.02802257,101.6491751
2138,2.984185821,101.6578434
2139,2.876271402,101.6571429
2140,2.915212834,101.6008244
2141,3.013801542,101.7224711
2142,2.955637146,101.6218525
2143,2.900958339,101.70773
2144,3.017248774,101.6566584
2145,2.907786555,101.7470211
2146,2.93245994,101.6879068
2147,2.982585108,101.7272206
2148,2.948153428,101.7371153
2149,2.928621562,101.7204479
2150,2.873481734,101.6862278
2151,2.931302531,101.6372358
2152,2.864471038,101.6492522
2153,3.009125899,101.6657267
2154,3.029998119,101.7382836
2155,3.000850776,101.6445499
2156,3.019860376,101.6811658
2157,2.974772289,101.6671595
2158,2.990794433,101.6794439
2159,2.912367875,101.7305676
2160,2.948429517,101.6549118
2161,2.960026531,101.680372
2162,2.968298986,101.6205412
2163,2.859612494,101.6936366
2164,2.984654181,101.6183303
2165,2.890487474,101.6685941
2166,2.978577567,101.6718932
2167,3.03779922,101.6693209
2168,2.950577557,101.6489205
2169,2.861441873,101.6644668
2170,2.860411116,101.6473005
2171,2.954461126,101.6607475
2172,2.996636504,101.6899249
2173,2.94222549,101.6751876
2174,2.972756499,101.5928756
2175,2.861905138,101.641638
2176,2.998929069,101.7245791
2177,2.877437637,101.7057757
2178,2.91314432,101.6655272
2179,2.899840012,101.6242039
2180,2.999891527,101.6599573
2181,2.874387614,101.6855167
2182,2.879433534,101.6416435
2183,2.901356636,101.6130215
2184,3.031306414,101.6594288
2185,2.950225262,101.7032174
2186,2.925532502,101.6720859
2187,3.001302098,101.6175066
2188,2.879391672,101.7256335
2189,2.987677989,101.7175292
2190,2.941051549,101.6920786
2191,2.966156232,101.7398004
2192,2.956507414,101.7220484
2193,2.974945856,101.6146169
2194,2.929419305,101.7359834
2195,3.001396573,101.6740142
2196,2.950957621,101.6310847
2197,2.981325015,101.6493865
2198,2.862357508,101.6280518
2199,2.956447967,101.6619605
2200,2.981886129,101.6587852
2201,2.976035245,101.6354988
2202,2.868532305,101.6701078
2203,2.905518109,101.6619712
2204,2.961014862,101.7309549
2205,3.026875231,101.6878417
2206,2.983383305,101.7460057
2207,2.880725829,101.6776639
2208,2.979436884,101.6638579
2209,2.989872235,101.6240858
2210,2.853672066,101.7486159
2211,2.875755585,101.6379914
2212,2.880771822,101.67019
2213,2.879522652,101.7019157
2214,3.024925354,101.7460957
2215,2.880307753,101.7417653
2216,2.870134238,101.6919319
2217,2.967548856,101.6989382
2218,2.985088396,101.674035
2219,2.935633076,101.6945522
2220,2.888122051,101.7228645
2221,2.880327559,101.6279308
2222,2.8773011,101.6751512
2223,2.886334049,101.595508
2224,2.986691756,101.6599966
2225,2.873078114,101.6435168
2226,2.982479509,101.6058857
2227,2.927449368,101.6140625
2228,2.99155609,101.5930042
2229,3.032797145,101.6233667
2230,2.971716351,101.679743
2231,2.85448288,101.7366578
2232,2.860429054,101.6162518
2233,2.961944585,101.6711622
2234,2.944871008,101.6540864
2235,2.932637699,101.685395
2236,3.040975517,101.6850459
2237,2.873874492,101.7120334
2238,2.88582433,101.6752065
2239,2.894946696,101.7282194
2240,3.026908268,101.6026711
2241,2.989596746,101.6260204
2242,2.897147095,101.6136181
2243,2.974696435,101.6926546
2244,2.935222203,101.6439662
2245,2.861221229,101.6713608
2246,2.947873947,101.7371458
2247,2.879109765,101.6335764
2248,2.949614251,101.7192891
2249,2.975282062,101.7281404
2250,3.022918762,101.6786216
2251,2.95127362,101.6124294
2252,3.016257936,101.5987688
2253,2.969378596,101.6037451
2254,2.940462966,101.7466354
2255,2.959160347,101.692123
2256,2.875301033,101.6272923
2257,3.019193338,101.6142446
2258,3.005324894,101.591374
2259,2.858340608,101.6514799
2260,3.032276905,101.6962348
2261,2.981075464,101.7112294
2262,2.91211266,101.7370011
2263,2.988102901,101.6723917
2264,3.008007136,101.6158216
2265,2.962729978,101.6014562
2266,2.888148442,101.6581909
2267,2.963424545,101.6314072
2268,3.025464311,101.7514236
2269,2.973567689,101.7115964
2270,2.89323531,101.7253123
2271,2.980675568,101.6204892
2272,2.909130368,101.7162808
2273,3.00289053,101.6736915
2274,2.946616419,101.6280666
2275,2.995108739,101.6637267
2276,2.86481301,101.5995554
2277,2.895421548,101.7151773
2278,2.925409999,101.7159251
2279,2.880779372,101.6874281
2280,2.954767106,101.635863
2281,2.899102052,101.7151999
2282,2.871836461,101.6172012
2283,2.972107716,101.748002
2284,2.909083328,101.622151
2285,2.996097101,101.6138529
2286,2.870380146,101.5954376
2287,2.920861237,101.7321245
2288,3.021034353,101.6613829
2289,2.985824585,101.7050031
2290,2.958316296,101.701699
2291,2.997948857,101.6632032
2292,3.0355016,101.5993755
2293,2.945143004,101.6365128
2294,2.885437083,101.717377
2295,2.987845799,101.6308428
2296,2.896314221,101.6654453
2297,2.924969252,101.6822277
2298,2.862367829,101.6213242
2299,2.995729569,101.6314785
2300,2.959806059,101.6244242
2301,2.909763266,101.7444629
2302,2.922222198,101.6836935
2303,2.852836379,101.7297886
2304,2.925249153,101.7017015
2305,3.002768578,101.6069314
2306,3.014581468,101.739333
2307,3.02660611,101.6644359
2308,2.98914697,101.5894572
2309,2.977508779,101.6470078
2310,2.889185965,101.7510977
2311,2.898612219,101.7482558
2312,3.023133164,101.6545261
2313,2.920342854,101.6108013
2314,2.91934725,101.5933918
2315,2.98102757,101.7425835
2316,2.942209851,101.7366589
2317,2.93556291,101.7493264
2318,2.87074244,101.6386713
2319,2.959865321,101.6384417
2320,2.861500108,101.6123603
2321,2.944358822,101.6003044
2322,2.852409368,101.5970505
2323,2.99104515,101.7467391
2324,2.930297553,101.6978614
2325,2.953779299,101.7142558
2326,2.92525473,101.6647635
2327,2.923110241,101.6665919
2328,2.947844614,101.7305208
2329,2.921818077,101.6571225
2330,2.949353028,101.7127345
2331,3.0092431,101.6935405
2332,2.904715217,101.614756
2333,2.993463259,101.667858
2334,2.962660241,101.6376983
2335,2.873594597,101.7184374
2336,2.954443497,101.5927006
2337,2.89569174,101.6418941
2338,2.963073642,101.7029782
2339,3.033075801,101.6039976
2340,2.88116243,101.683996
2341,2.941992641,101.697332
2342,3.030085197,101.7060314
2343,2.867882799,101.6651058
2344,2.944326535,101.6337044
2345,2.987463677,101.6370253
2346,2.940525101,101.6382532
2347,2.987308948,101.63669
2348,2.972552855,101.6539558
2349,2.854912703,101.7442086
2350,2.907245287,101.705136
2351,2.942192389,101.7013123
2352,2.94500222,101.6680665
2353,2.968315645,101.6232315
2354,2.987204793,101.7099446
2355,2.854864678,101.749056
2356,2.919186937,101.6134424
2357,2.985651873,101.7453963
2358,2.864884756,101.6625605
2359,3.028287964,101.669135
2360,2.910190419,101.6427788
2361,2.85357014,101.6078839
2362,2.936024323,101.7204734
2363,2.950923438,101.740999
2364,2.986232131,101.741038
2365,2.933006069,101.7139775
2366,2.902675639,101.6364645
2367,2.941561441,101.7107167
2368,2.968310146,101.7444174
2369,2.944733829,101.7230172
2370,2.947145014,101.6747905
2371,3.005800089,101.6979409
2372,2.919138651,101.7099485
2373,2.866872809,101.6104135
2374,3.009379199,101.6820523
2375,2.908375664,101.7090642
2376,2.970066453,101.6307891
2377,3.004720495,101.6665403
2378,3.033379605,101.6979034
2379,3.026496491,101.701851
2380,2.998799249,101.5946163
2381,2.891593716,101.7213588
2382,2.921233669,101.6403094
2383,2.882842947,101.6560814
2384,2.937014233,101.6498504
2385,2.976630109,101.644547
2386,2.947215396,101.5970457
2387,2.869453729,101.66779
2388,2.899058644,101.7048832
2389,2.888681156,101.5926117
2390,2.985874954,101.6046201
2391,2.922770278,101.7408315
2392,2.935550404,101.697046
2393,2.970688315,101.6969758
2394,2.857723193,101.7159001
2395,3.015719945,101.7125999
2396,2.857700896,101.6619183
2397,2.956979901,101.6521111
2398,2.973834935,101.6578097
2399,2.907344314,101.602529
2400,2.926672696,101.6407394
2401,2.890367072,101.6802683
2402,2.994187996,101.6664679
2403,3.036091799,101.6028503
2404,2.899338631,101.7434742
2405,2.854505104,101.6428863
2406,3.015607531,101.6656667
2407,2.896830129,101.7361035
2408,2.951229879,101.7470673
2409,2.922401372,101.7483117
2410,2.86650392,101.6956496
2411,2.991418213,101.7005898
2412,2.973331376,101.6022864
2413,3.032232757,101.628886
2414,2.946730874,101.6110816
2415,2.854397239,101.59991
2416,3.015376757,101.7446546
2417,2.958748243,101.6997243
2418,3.029536126,101.7270733
2419,2.997042004,101.6040715
2420,2.939658016,101.7411952
2421,2.963776646,101.5951885
2422,3.009601529,101.7327227
2423,2.945480743,101.6561412
2424,2.870528016,101.6152
2425,2.970520486,101.6780619
2426,3.040672508,101.7422439
2427,2.946455171,101.705856
2428,2.967939739,101.7044278
2429,3.021414887,101.7175228
2430,3.005871948,101.6600824
2431,3.022157588,101.7096123
2432,2.978103065,101.6987437
2433,2.87411433,101.6191367
2434,2.871390857,101.7372213
2435,2.97813377,101.6675079
2436,3.041012458,101.7501
2437,2.862846742,101.7353619
2438,2.904975976,101.6096693
2439,2.953043521,101.7254177
2440,2.986659257,101.6667057
2441,2.997871609,101.5902638
2442,2.98996895,101.6947976
2443,2.868579885,101.6346827
2444,2.883987684,101.7497882
2445,3.020285428,101.6972299
2446,2.960484495,101.7081823
2447,2.916501463,101.698418
2448,3.014349717,101.6266905
2449,3.041633432,101.6223055
2450,2.998963616,101.7056983
2451,2.959687392,101.6955963
2452,2.887257033,101.637638
2453,2.995749977,101.6549034
2454,2.952146814,101.7224732
2455,2.935104856,101.6376645
2456,3.005218375,101.7010204
2457,3.01314823,101.7084891
2458,2.963822667,101.7512487
2459,2.866172769,101.7149547
2460,2.867646637,101.6158835
2461,2.94402868,101.7031593
2462,2.938533335,101.635319
2463,2.86953725,101.6378886
2464,2.948060529,101.6119261
2465,2.955411518,101.6563938
2466,3.038101352,101.6188951
2467,3.016930336,101.6243483
2468,3.030996486,101.6399512
2469,2.991916781,101.6087779
2470,3.030459886,101.6137253
2471,2.98065287,101.6643062
2472,3.017911215,101.7067946
2473,2.887557208,101.7353853
2474,2.874623975,101.6030184
2475,3.034818498,101.6699787
2476,2.902273093,101.7055383
2477,2.877447558,101.6666879
2478,2.984087137,101.7266264
2479,3.011876342,101.6149936
2480,2.930921781,101.6261581
2481,2.85829227,101.653659
2482,2.920552615,101.6462717
2483,3.018395747,101.6882014
2484,2.964403294,101.6985332
2485,2.971549932,101.726809
2486,2.895928193,101.6719109
2487,3.033206695,101.6054971
2488,2.856250593,101.7475977
2489,2.94920809,101.7328564
2490,2.907129343,101.5912858
2491,2.895627149,101.731514
2492,2.95898308,101.689545
2493,2.9237337,101.5936188
2494,2.948606599,101.6860438
2495,3.038413485,101.6965048
2496,2.933009727,101.7358649
2497,2.915737894,101.6384788
2498,2.919958169,101.7164769
2499,2.8893379,101.6728916
2500,3.038251395,101.7389215
2501,3.02101949,101.666336
2502,2.968397837,101.6064061
2503,3.01432971,101.6045096
2504,3.0276812,101.6054228
2505,3.020581848,101.6333263
2506,3.017274177,101.6089536
2507,2.879899199,101.6899494
2508,2.912767274,101.6345554
2509,2.950252242,101.717563
2510,2.964055098,101.6945991
2511,2.88905045,101.6035156
2512,2.865331075,101.6038752
2513,2.855887785,101.6992462
2514,2.907902593,101.6938479
2515,2.930891828,101.6811907
2516,2.930579956,101.6330378
2517,2.882181556,101.7062225
2518,2.902187579,101.6108414
2519,2.860295826,101.6580225
2520,2.990122037,101.6917587
2521,3.033620673,101.7064679
2522,3.041171547,101.6105263
2523,3.005984568,101.689603
2524,3.019752179,101.6112733
2525,2.937246122,101.7438361
2526,2.893114287,101.6750118
2527,2.936053019,101.6036485
2528,2.980648509,101.7413199
2529,3.008578479,101.6781892
2530,2.862968627,101.7090797
2531,2.927358276,101.5943256
2532,2.890771041,101.6721497
2533,2.909270065,101.6351742
2534,2.950421536,101.6641644
2535,2.93982481,101.7326007
2536,2.918689077,101.6608526
2537,2.966122224,101.6177701
2538,3.00630961,101.6923881
2539,2.936546992,101.5943961
2540,3.021139818,101.7131602
2541,2.888449483,101.6877604
2542,3.011478509,101.7484265
2543,3.015563513,101.7028828
2544,2.973878692,101.6028084
2545,3.039784341,101.6763074
2546,2.920696297,101.599213
2547,2.977284338,101.6901868
2548,2.959138646,101.6805067
2549,2.858410025,101.6132574
2550,2.945702635,101.618082
2551,2.929331851,101.6395588
2552,2.96192311,101.5910231
2553,2.865185594,101.6773121
2554,2.940341535,101.6227286
2555,3.039202009,101.7039504
2556,3.023347298,101.5905573
2557,2.93136886,101.663201
2558,2.869302171,101.5907956
2559,2.879760722,101.6485481
2560,2.981424044,101.6447773
2561,2.964165738,101.6810681
2562,2.948348528,101.742929
2563,3.009343822,101.6629871
2564,2.866624937,101.6843916
2565,2.968974839,101.7056362
2566,3.035326424,101.6490904
2567,2.983087868,101.724387
2568,2.894168275,101.6684089
2569,2.996635841,101.7431869
2570,2.906084618,101.6579627
2571,2.856565445,101.6615627
2572,2.988904652,101.7446984
2573,3.024221594,101.7074127
2574,3.039102191,101.678617
2575,2.873675176,101.6065395
2576,2.986172503,101.6744202
2577,3.031481454,101.6895831
2578,2.944750371,101.65058
2579,2.879587125,101.5954464
2580,2.876157491,101.713224
2581,2.905664849,101.6829382
2582,2.93293763,101.7052325
2583,3.035206091,101.70615
2584,3.007326387,101.6275323
2585,2.916426238,101.742279
2586,2.922972791,101.6026586
2587,2.913809,101.6423244
2588,2.920053771,101.6927151
2589,2.914755185,101.6154403
2590,2.875850644,101.6881344
2591,2.909062804,101.6159545
2592,2.985682511,101.6802967
2593,2.918992554,101.6354132
2594,2.89075326,101.6006391
2595,2.973907452,101.7164778
2596,2.907149444,101.6107053
2597,2.85244493,101.609658
2598,2.879102954,101.5932528
2599,3.024308881,101.7439043
2600,2.997322065,101.6252355
2601,2.896636567,101.7450692
2602,2.944982877,101.6767528
